State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Assam,KAMRUP,2005,Whole Year ,Sugarcane,748,36227
Assam,KAMRUP,2006,Whole Year ,Sugarcane,779,37928
Assam,KAMRUP,2007,Whole Year ,Sugarcane,889,30713
Assam,KAMRUP,2008,Whole Year ,Sugarcane,842,30736
Assam,KAMRUP,2009,Whole Year ,Sugarcane,921,32300
Assam,KAMRUP,2010,Whole Year ,Sugarcane,1047,40288
Assam,KAMRUP,2011,Whole Year ,Sugarcane,968,38287
Assam,KAMRUP,2012,Whole Year ,Sugarcane,916,36472
Assam,KAMRUP,2013,Whole Year ,Sugarcane,982,39736
Assam,KAMRUP,2014,Whole Year ,Sugarcane,783,31722
Assam,KAMRUP METRO,2005,Whole Year ,Sugarcane,34,1871
Assam,KAMRUP METRO,2006,Whole Year ,Sugarcane,67,3600
Assam,KAMRUP METRO,2007,Whole Year ,Sugarcane,117,4455
Assam,KAMRUP METRO,2008,Whole Year ,Sugarcane,73,2802
Assam,KAMRUP METRO,2009,Whole Year ,Sugarcane,72,2816
Assam,KAMRUP METRO,2010,Whole Year ,Sugarcane,85,3077
Assam,KAMRUP METRO,2011,Whole Year ,Sugarcane,87,3224
Assam,KAMRUP METRO,2012,Whole Year ,Sugarcane,98,3490
Assam,KAMRUP METRO,2013,Whole Year ,Sugarcane,107,3956
Assam,KAMRUP METRO,2014,Whole Year ,Sugarcane,117,4301
Assam,KARBI ANGLONG,1997,Kharif     ,Sugarcane,4210,180797
Assam,KARBI ANGLONG,1998,Whole Year ,Sugarcane,4209,191700
Assam,KARBI ANGLONG,1999,Whole Year ,Sugarcane,4230,198174
Assam,KARBI ANGLONG,2000,Whole Year ,Sugarcane,4267,175995
Assam,KARBI ANGLONG,2001,Whole Year ,Sugarcane,4723,208591
Assam,KARBI ANGLONG,2002,Whole Year ,Sugarcane,4317,170002
Assam,KARBI ANGLONG,2003,Whole Year ,Sugarcane,5239,231290
Assam,KARBI ANGLONG,2004,Whole Year ,Sugarcane,4382,180342
Assam,KARBI ANGLONG,2005,Whole Year ,Sugarcane,4428,179704
Assam,KARBI ANGLONG,2006,Whole Year ,Sugarcane,6865,320041
Assam,KARBI ANGLONG,2007,Whole Year ,Sugarcane,6877,324727
Assam,KARBI ANGLONG,2008,Whole Year ,Sugarcane,7268,332869
Assam,KARBI ANGLONG,2009,Whole Year ,Sugarcane,7191,329934
Assam,KARBI ANGLONG,2010,Whole Year ,Sugarcane,7217,261226
Assam,KARBI ANGLONG,2011,Whole Year ,Sugarcane,7155,258881
Assam,KARBI ANGLONG,2012,Whole Year ,Sugarcane,7285,284415
Assam,KARBI ANGLONG,2013,Whole Year ,Sugarcane,7639,301787
Assam,KARBI ANGLONG,2014,Whole Year ,Sugarcane,7683,289809
Assam,KARIMGANJ,1997,Kharif     ,Sugarcane,3526,129626
Assam,KARIMGANJ,1998,Whole Year ,Sugarcane,3600,148158
Assam,KARIMGANJ,1999,Whole Year ,Sugarcane,1050,46425
Assam,KARIMGANJ,2000,Whole Year ,Sugarcane,895,31991
Assam,KARIMGANJ,2001,Whole Year ,Sugarcane,797,35120
Assam,KARIMGANJ,2002,Whole Year ,Sugarcane,587,28299
Assam,KARIMGANJ,2003,Whole Year ,Sugarcane,615,22866
Assam,KARIMGANJ,2004,Whole Year ,Sugarcane,700,31877
Assam,KARIMGANJ,2005,Whole Year ,Sugarcane,450,15044
Assam,KARIMGANJ,2006,Whole Year ,Sugarcane,498,16235
Assam,KARIMGANJ,2007,Whole Year ,Sugarcane,428,10021
Assam,KARIMGANJ,2008,Whole Year ,Sugarcane,285,7463
Assam,KARIMGANJ,2009,Whole Year ,Sugarcane,300,11696
Assam,KARIMGANJ,2010,Whole Year ,Sugarcane,285,8186
Assam,KARIMGANJ,2011,Whole Year ,Sugarcane,291,10148
Assam,KARIMGANJ,2012,Whole Year ,Sugarcane,262,9543
Assam,KARIMGANJ,2013,Whole Year ,Sugarcane,236,8419
Assam,KARIMGANJ,2014,Whole Year ,Sugarcane,209,6055
Assam,KOKRAJHAR,1997,Kharif     ,Sugarcane,70,2878
Assam,KOKRAJHAR,1998,Whole Year ,Sugarcane,65,2601
Assam,KOKRAJHAR,1999,Whole Year ,Sugarcane,71,2816
Assam,KOKRAJHAR,2000,Whole Year ,Sugarcane,69,2545
Assam,KOKRAJHAR,2001,Whole Year ,Sugarcane,66,2458
Assam,KOKRAJHAR,2002,Whole Year ,Sugarcane,66,2403
Assam,KOKRAJHAR,2003,Whole Year ,Sugarcane,72,2779
Assam,KOKRAJHAR,2004,Whole Year ,Sugarcane,78,2880
Assam,KOKRAJHAR,2005,Whole Year ,Sugarcane,78,2901
Assam,KOKRAJHAR,2006,Whole Year ,Sugarcane,96,3805
Assam,KOKRAJHAR,2007,Whole Year ,Sugarcane,102,3884
Assam,KOKRAJHAR,2008,Whole Year ,Sugarcane,119,4567
Assam,KOKRAJHAR,2009,Whole Year ,Sugarcane,172,6727
Assam,KOKRAJHAR,2010,Whole Year ,Sugarcane,156,5647
Assam,KOKRAJHAR,2011,Whole Year ,Sugarcane,185,6855
Assam,KOKRAJHAR,2012,Whole Year ,Sugarcane,196,6980
Assam,KOKRAJHAR,2013,Whole Year ,Sugarcane,261,9649
Assam,KOKRAJHAR,2014,Whole Year ,Sugarcane,269,9888
Assam,LAKHIMPUR,1997,Kharif     ,Sugarcane,283,10946
Assam,LAKHIMPUR,1998,Whole Year ,Sugarcane,245,9200
Assam,LAKHIMPUR,1999,Whole Year ,Sugarcane,275,11292
Assam,LAKHIMPUR,2000,Whole Year ,Sugarcane,276,9688
Assam,LAKHIMPUR,2001,Whole Year ,Sugarcane,274,10565
Assam,LAKHIMPUR,2002,Whole Year ,Sugarcane,279,10666
Assam,LAKHIMPUR,2003,Whole Year ,Sugarcane,280,9382
Assam,LAKHIMPUR,2004,Whole Year ,Sugarcane,298,11224
Assam,LAKHIMPUR,2005,Whole Year ,Sugarcane,303,11805
Assam,LAKHIMPUR,2006,Whole Year ,Sugarcane,315,12017
Assam,LAKHIMPUR,2007,Whole Year ,Sugarcane,317,10588
Assam,LAKHIMPUR,2008,Whole Year ,Sugarcane,334,12043
